TimeStample;T;w;wd
2016-07-14;0.885714286;0.206521739;999009
2016-07-15;0.864285714;0.119565217;999003
2016-07-16;0.893428571;0.232608696;999009
2016-07-17;0.860857143;0.217391304;999011
2016-07-18;0.819428571;0.173913043;999004
2016-07-19;0.826571429;0.119565217;999011
2016-07-20;0.878571429;0.169565217;999012
2016-07-21;0.887142857;0.27173913;999011
2016-07-22;0.907142857;0.119565217;999008
2016-07-23;0.892857143;0.32173913;999009
2016-07-24;0.902285714;0.260869565;999012
2016-07-25;0.934285714;0.256521739;999010
2016-07-26;0.944285714;0.243478261;999012
2016-07-27;0.928571429;0.206521739;999011
2016-07-28;0.928571429;0.22173913;999011
2016-07-29;0.920857143;0.213043478;999011
2016-07-30;0.913714286;0.232608696;999008
2016-07-31;0.944285714;0.293478261;999012
2016-08-01;0.918;0.286956522;999004
2016-08-02;0.845714286;0.217391304;999004
2016-08-03;0.835142857;0.256521739;999005
2016-08-04;0.81;0.163043478;999004
2016-08-05;0.798571429;0.07173913;999013
2016-08-06;0.818571429;0.108695652;999002
2016-08-07;0.830571429;0.126086957;999004
2016-08-08;0.814285714;0.173913043;999010
2016-08-09;0.87;0.267391304;999004
2016-08-10;0.85;0.147826087;999013
2016-08-11;0.824285714;0.304347826;999013
2016-08-12;0.880571429;0.206521739;999002
2016-08-13;0.907714286;0.25;999013
2016-08-14;0.884285714;0.173913043;999016
2016-08-15;0.881428571;0.223913043;999002
2016-08-16;0.918571429;0.282608696;999003
2016-08-17;0.912857143;0.267391304;999005
2016-08-18;0.927142857;0.369565217;999006
2016-08-19;0.937142857;0.293478261;999003
2016-08-20;0.941428571;0.223913043;999012
2016-08-21;0.964285714;0.352173913;999006
2016-08-22;0.908571429;0.22173913;999003
2016-08-23;0.890857143;0.191304348;999013
2016-08-24;0.911428571;0.256521739;999013
2016-08-25;0.949428571;0.243478261;999008
2016-08-26;0.854857143;0.460869565;999004
2016-08-27;0.767142857;0.260869565;999003
2016-08-28;0.799428571;0.22826087;999004
2016-08-29;0.745714286;0.256521739;999004
2016-08-30;0.71;0.136956522;999004
2016-08-31;0.692;0.236956522;999011
2016-09-01;#VALUE!;#VALUE!;999012
2016-09-02;0.805714286;0.195652174;999008
2016-09-03;0.829142857;0.22826087;999006
2016-09-04;0.857142857;0.234782609;999003
2016-09-05;0.833428571;0.282608696;999003
2016-09-06;#VALUE!;#VALUE!;999012
2016-09-07;#VALUE!;#VALUE!;999003
2016-09-08;0.762857143;0.141304348;999006
2016-09-09;0.658571429;0.108695652;999003
2016-09-10;0.737142857;0.163043478;999006
2016-09-11;0.772285714;0.158695652;999006
2016-09-12;0.765142857;0.25;999003
2016-09-13;0.751428571;0.27173913;999005
2016-09-14;0.768;0.25;999003
2016-09-15;0.768;0.17826087;999003
2016-09-16;0.769428571;0.25;999005
2016-09-17;0.766285714;0.315217391;999005
2016-09-18;0.748571429;0.239130435;999002
2016-09-19;0.709142857;0.293478261;999005
2016-09-20;0.717142857;0.27173913;999004
2016-09-21;0.702857143;0.195652174;999005
2016-09-22;0.702857143;0.3;999011
2016-09-23;0.743714286;0.210869565;999012
2016-09-24;0.806571429;0.210869565;999010
2016-09-25;0.861428571;0.343478261;999005
2016-09-26;0.874285714;0.282608696;999006
2016-09-27;0.828;0.347826087;999003
2016-09-28;0.758571429;0.169565217;999006
2016-09-29;0.725142857;0.206521739;999004
2016-09-30;0.700857143;0.3;999003
2016-10-01;0.718571429;0.267391304;999011
2016-10-02;0.772857143;0.202173913;999006
2016-10-03;0.772857143;0.202173913;999012
2016-10-04;0.822;0.326086957;999004
2016-10-05;0.752857143;0.373913043;999005
2016-10-06;0.708;0.25;999003
2016-10-07;0.747142857;0.206521739;999009
2016-10-08;0.778;0.332608696;999006
2016-10-09;0.708;0.417391304;999003
2016-10-10;0.628;0.276086957;999003
2016-10-11;0.52;0.152173913;999004
2016-10-12;0.510857143;0.115217391;999002
2016-10-13;0.533714286;0.097826087;999004
2016-10-14;0.572285714;0.289130435;999003
2016-10-15;0.583428571;0.115217391;999003
2016-10-16;0.625714286;0.25;999006
2016-10-17;0.668;0.25;999006
2016-10-18;0.71;0.27173913;999003
2016-10-19;0.640571429;0.243478261;999004
2016-10-20;0.636571429;0.091304348;999012
2016-10-21;0.671428571;0.163043478;999006
2016-10-22;0.700857143;0.191304348;999004
2016-10-23;0.637714286;0.419565217;999003
2016-10-24;0.535142857;0.315217391;999003
2016-10-25;0.489428571;0.310869565;999003
2016-10-26;0.494857143;0.423913043;999003
2016-10-27;0.502;0.282608696;999003
2016-10-28;0.492857143;0.386956522;999003
2016-10-29;0.377142857;0.134782609;999004
2016-10-30;0.38;0.097826087;999003
2016-10-31;0.425714286;0.123913043;999015
2016-11-01;0.419428571;0.22173913;999012
2016-11-02;0.472285714;0.191304348;999003
2016-11-03;0.487142857;0.060869565;999003
2016-11-04;0.583428571;0.156521739;999011
2016-11-05;0.554857143;0.123913043;999013
2016-11-06;0.594857143;0.223913043;999006
2016-11-07;0.51;0.2;999003
2016-11-08;0.388571429;0.384782609;999004
2016-11-09;0.312857143;0.119565217;999003
2016-11-10;0.376571429;0.147826087;999011
2016-11-11;0.392285714;0.202173913;999012
2016-11-12;0.462857143;0.082608696;999011
2016-11-13;0.520857143;0.093478261;999012
2016-11-14;0.494285714;0.065217391;999012
2016-11-15;0.535142857;0.093478261;999013
2016-11-16;0.516571429;0.108695652;999013
2016-11-17;0.518;0.119565217;999003
2016-11-18;0.534285714;0.097826087;999003
2016-11-19;0.583428571;0.086956522;999011
2016-11-20;0.552;0.267391304;999003
2016-11-21;0.594285714;0.206521739;999004
2016-11-22;0.371428571;0.510869565;999003
2016-11-23;0.161428571;0.402173913;999004
2016-11-24;0.190857143;0.202173913;999003
2016-11-25;0.216571429;0.169565217;999006
2016-11-26;0.285714286;0.119565217;999003
2016-11-27;0.278571429;0.141304348;999003
2016-11-28;0.335714286;0.158695652;999004
2016-11-29;0.314857143;0.082608696;999004
2016-11-30;0.329428571;0.134782609;999012
2016-12-01;0.305142857;0.22173913;999003
2016-12-02;0.332;0.134782609;999013
2016-12-03;0.345714286;0.108695652;999013
2016-12-04;0.35;0.206521739;999012
2016-12-05;0.34;0.152173913;999013
2016-12-06;0.327142857;0.22826087;999004
2016-12-07;0.310571429;0.147826087;999012
2016-12-08;0.358571429;0.115217391;999013
2016-12-09;0.374285714;0.184782609;999006
2016-12-10;0.358571429;0.147826087;999003
2016-12-11;0.290857143;0.152173913;999004
2016-12-12;0.330857143;0.102173913;999004
2016-12-13;0.355714286;0.147826087;999012
2016-12-14;0.328571429;0.27173913;999003
2016-12-15;0.32;0.195652174;999006
2016-12-16;0.272285714;0.260869565;999003
2016-12-17;0.205142857;0.163043478;999013
2016-12-18;0.318571429;0.082608696;999012
2016-12-19;0.349428571;0.060869565;999003
2016-12-20;0.354285714;0.22826087;999003
2016-12-21;0.363714286;0.108695652;999011
2016-12-22;0.392857143;0.102173913;999013
2016-12-23;0.356571429;0.397826087;999003
2016-12-24;0.297714286;0.102173913;999004
2016-12-25;0.273714286;0.304347826;999003
2016-12-26;0.266571429;0.060869565;999003
2016-12-27;0.298;0.22826087;999004
2016-12-28;0.187142857;0.119565217;999013
2016-12-29;0.199142857;0.206521739;999006
2016-12-30;0.228571429;0.152173913;999013
2016-12-31;0.307142857;0.104347826;999012
2017-01-01;0.342857143;0.123913043;999012
2017-01-02;0.353714286;0.130434783;999007
2017-01-03;0.379428571;0.076086957;999007
2017-01-04;0.378571429;0.115217391;999013
2017-01-05;0.382285714;0.397826087;999003
2017-01-06;0.330571429;0.282608696;999003
2017-01-07;0.320857143;0.286956522;999003
2017-01-08;0.341428571;0.169565217;999003
2017-01-09;0.317714286;0.293478261;999004
2017-01-10;0.272857143;0.402173913;999003
2017-01-11;0.231428571;0.22826087;999003
2017-01-12;0.234285714;0.097826087;999012
2017-01-13;0.268571429;0.141304348;999012
2017-01-14;0.313714286;0.282608696;999003
2017-01-15;0.291428571;0.223913043;999004
2017-01-16;0.189428571;0.158695652;999013
2017-01-17;0.264857143;0.191304348;999003
2017-01-18;0.282285714;0.234782609;999003
2017-01-19;0.283714286;0.163043478;999003
2017-01-20;0.29;0.256521739;999004
2017-01-21;0.295714286;0.147826087;999003
2017-01-22;0.274285714;0.22173913;999013
2017-01-23;0.29;0.27173913;999012
2017-01-24;0.28;0.108695652;999016
2017-01-25;0.268571429;0.152173913;999003
2017-01-26;0.28;0.076086957;999003
2017-01-27;0.39;0.265217391;999003
2017-01-28;0.355714286;0.115217391;999006
2017-01-29;0.332857143;0.158695652;999003
2017-01-30;0.308;0.336956522;999003
2017-01-31;0.182857143;0.293478261;999004
2017-02-01;0.160857143;0.260869565;999003
2017-02-02;0.161428571;0.147826087;999003
2017-02-03;0.214285714;0.060869565;999003
2017-02-04;0.325142857;0.191304348;999006
2017-02-05;0.352285714;0.202173913;999003
2017-02-06;0.284285714;0.423913043;999003
2017-02-07;0.277142857;0.47173913;999003
2017-02-08;0.200571429;0.163043478;999003
2017-02-09;0.218;0.104347826;999011
2017-02-10;0.240571429;0.134782609;999003
2017-02-11;0.265714286;0.156521739;999013
2017-02-12;0.267142857;0.173913043;999006
2017-02-13;0.316571429;0.119565217;999012
2017-02-14;0.375714286;0.108695652;999012
2017-02-15;0.345142857;0.086956522;999012
2017-02-16;0.423714286;0.141304348;999005
2017-02-17;0.467142857;0.423913043;999003
2017-02-18;0.457142857;0.256521739;999003
2017-02-19;0.478;0.108695652;999013
2017-02-20;0.412;0.423913043;999003
2017-02-21;0.248;0.673913043;999003
2017-02-22;0.197142857;0.239130435;999003
2017-02-23;0.17;0.076086957;999013
2017-02-24;0.243428571;0.152173913;999013
2017-02-25;0.308;0.232608696;999003
2017-02-26;0.314857143;0.173913043;999005
2017-02-27;0.386285714;0.134782609;999011
2017-02-28;0.424285714;0.232608696;999011
2017-03-01;0.402857143;0.191304348;999011
2017-03-02;0.358571429;0.163043478;999003
2017-03-03;0.339142857;0.147826087;999013
2017-03-04;0.339428571;0.115217391;999012
2017-03-05;0.375714286;0.108695652;999013
2017-03-06;0.410857143;0.082608696;999003
2017-03-07;0.372857143;0.202173913;999013
2017-03-08;0.405142857;0.156521739;999007
2017-03-09;0.322857143;0.17826087;999013
2017-03-10;0.382857143;0.108695652;999012
2017-03-11;0.456571429;0.102173913;999007
2017-03-12;0.438571429;0.397826087;999004
2017-03-13;0.35;0.304347826;999003
2017-03-14;0.320857143;0.245652174;999006
2017-03-15;0.295142857;0.267391304;999003
2017-03-16;0.345142857;0.086956522;999003
2017-03-17;0.325714286;0.097826087;999012
2017-03-18;0.383428571;0.173913043;999006
2017-03-19;0.369142857;0.163043478;999003
2017-03-20;0.423714286;0.093478261;999013
2017-03-21;0.385714286;0.119565217;999003
2017-03-22;0.39;0.093478261;999003
2017-03-23;0.397714286;0.169565217;999006
2017-03-24;0.369142857;0.347826087;999003
2017-03-25;0.410571429;0.163043478;999003
2017-03-26;0.451428571;0.130434783;999003
2017-03-27;0.445714286;0.217391304;999012
2017-03-28;0.462857143;0.130434783;999012
2017-03-29;0.528;0.304347826;999003
2017-03-30;0.52;0.22826087;999004
2017-03-31;0.502;0.206521739;999006
2017-04-01;0.49;0.276086957;999005
2017-04-02;0.543714286;0.206521739;999008
2017-04-03;0.534857143;0.152173913;999012
2017-04-04;0.511428571;0.119565217;999012
2017-04-05;0.543714286;0.082608696;999003
2017-04-06;0.566571429;0.130434783;999003
2017-04-07;0.588571429;0.206521739;999003
2017-04-08;0.08;0;999001
2017-04-09;0.08;0;999001
2017-04-10;0.415142857;0.423913043;999003
2017-04-11;0.464285714;0.169565217;999004
2017-04-12;0.541428571;0.256521739;999012
2017-04-13;0.545714286;0.217391304;999005
2017-04-14;0.600857143;0.256521739;999012
2017-04-15;0.674285714;0.158695652;999011
2017-04-16;0.700857143;0.141304348;999013
2017-04-17;0.648;0.430434783;999003
2017-04-18;0.641428571;0.3;999008
2017-04-19;0.668;0.173913043;999015
2017-04-20;0.575714286;0.27826087;999003
2017-04-21;0.495142857;0.239130435;999006
2017-04-22;0.54;0.239130435;999013
2017-04-23;0.59;0.206521739;999013
2017-04-24;0.575142857;0.195652174;999011
2017-04-25;0.575714286;0.239130435;999003
2017-04-26;0.530857143;0.163043478;999003
2017-04-27;0.537142857;0.130434783;999012
2017-04-28;0.552857143;0.173913043;999011
2017-04-29;0.605714286;0.234782609;999012
2017-04-30;0.602857143;0.163043478;999012
2017-05-01;0.742285714;0.169565217;999009
2017-05-02;0.674285714;0.315217391;999003
2017-05-03;0.621428571;0.152173913;999003
2017-05-04;0.665142857;0.260869565;999002
2017-05-05;0.642285714;0.391304348;999004
2017-05-06;0.615142857;0.365217391;999003
2017-05-07;0.512857143;0.115217391;999003
2017-05-08;0.635142857;0.234782609;999011
2017-05-09;0.678571429;0.267391304;999012
2017-05-10;0.633714286;0.163043478;999006
2017-05-11;0.638571429;0.310869565;999003
2017-05-12;0.716571429;0.223913043;999003
2017-05-13;0.691428571;0.293478261;999007
2017-05-14;0.692857143;0.260869565;999013
2017-05-15;0.720857143;0.152173913;999010
2017-05-16;0.699428571;0.22826087;999003
2017-05-17;0.703714286;0.239130435;999012
2017-05-18;0.709428571;0.184782609;999012
2017-05-19;0.732285714;0.3;999011
2017-05-20;0.744285714;0.202173913;999006
2017-05-21;0.729428571;0.126086957;999004
2017-05-22;0.728;0.043478261;999012
2017-05-23;0.712857143;0.202173913;999006
2017-05-24;0.648571429;0.126086957;999003
2017-05-25;0.649428571;0.141304348;999013
2017-05-26;0.689428571;0.239130435;999003
2017-05-27;0.720857143;0.223913043;999011
2017-05-28;0.756571429;0.202173913;999011
2017-05-29;0.765714286;0.267391304;999010
2017-05-30;0.756571429;0.213043478;999011
2017-05-31;0.702285714;0.152173913;999002
2017-06-01;0.671428571;0.158695652;999003
2017-06-02;0.746571429;0.213043478;999011
2017-06-03;0.799428571;0.147826087;999003
2017-06-04;0.725142857;0.293478261;999003
2017-06-05;0.72;0.239130435;999010
2017-06-06;0.743714286;0.260869565;999003
2017-06-07;0.775714286;0.234782609;999014
2017-06-08;0.789428571;0.202173913;999010
2017-06-09;0.852857143;0.32173913;999008
2017-06-10;0.806571429;0.104347826;999003
2017-06-11;0.763714286;0.147826087;999003
2017-06-12;0.707142857;0.065217391;999012
2017-06-13;0.7;0.163043478;999003
2017-06-14;0.680857143;0.158695652;999012
2017-06-15;0.625714286;0.093478261;999003
2017-06-16;0.712857143;0.173913043;999013
2017-06-17;0.775142857;0.289130435;999004
2017-06-18;0.774285714;0.119565217;999013
2017-06-19;0.798571429;0.115217391;999013
2017-06-20;0.812857143;0.126086957;999006
2017-06-21;0.851428571;0.180434783;999009
2017-06-22;0.762285714;0.180434783;999011
2017-06-23;0.806571429;0.130434783;999003
2017-06-24;0.741428571;0.097826087;999003
2017-06-25;0.771428571;0.076086957;999013
2017-06-26;0.74;0.108695652;999010
2017-06-27;0.765142857;0.147826087;999013
2017-06-28;0.769428571;0.239130435;999012
2017-06-29;0.742857143;0.086956522;999012
2017-06-30;0.756571429;0.093478261;999013
2017-07-01;0.840857143;0.202173913;999006
2017-07-02;0.812857143;0.289130435;999003
2017-07-03;0.844285714;0.195652174;999003
2017-07-04;0.865714286;0.213043478;999009
2017-07-05;0.865714286;0.234782609;999007
2017-07-06;0.878571429;0.22826087;999009
2017-07-07;0.892285714;0.202173913;999009
2017-07-08;0.869428571;0.115217391;999013
2017-07-09;0.844285714;0.169565217;999008
2017-07-10;0.864285714;0.169565217;999011
2017-07-11;0.886571429;0.206521739;999011
2017-07-12;0.861428571;0.184782609;999009
2017-07-13;0.881428571;0.3;999012
2017-07-14;0.865142857;0.304347826;999008
2017-07-15;0.850857143;0.180434783;999003
2017-07-16;0.878;0.202173913;999016
2017-07-17;0.915142857;0.22826087;999009
2017-07-18;0.928571429;0.213043478;999008
2017-07-19;0.914285714;0.282608696;999013
2017-07-20;0.898571429;0.158695652;999011
2017-07-21;0.926571429;0.282608696;999011
2017-07-22;0.931428571;0.365217391;999008
2017-07-23;0.941428571;0.217391304;999008
2017-07-24;0.951428571;0.27173913;999003
2017-07-25;0.97;0.260869565;999010
2017-07-26;0.08;0;999001
2017-07-27;0.994285714;0.260869565;999012
2017-07-28;1;0.260869565;999008
2017-07-29;0.977142857;0.369565217;999003
2017-07-30;0.911428571;0.282608696;999004
2017-07-31;0.954285714;0.282608696;999004
2017-08-01;0.965714286;0.195652174;999003
2017-08-02;0.951428571;0.173913043;999013
2017-08-03;0.942857143;0.217391304;999001
2017-08-04;0.897142857;0.152173913;999001
2017-08-05;0.902857143;0.217391304;999009
2017-08-06;0.94;0.195652174;999013
2017-08-07;0.971428571;0.239130435;999008
2017-08-08;0.885714286;0.152173913;999010
2017-08-09;0.88;0.195652174;999009
2017-08-10;0.871428571;0.173913043;999011
2017-08-11;0.857142857;0.195652174;999011
2017-08-12;0.791428571;0.195652174;999003
2017-08-13;0.785714286;0.108695652;999003
2017-08-14;0.834285714;0.152173913;999003
2017-08-15;0.84;0.130434783;999013
2017-08-16;0.868571429;0.195652174;999008
2017-08-17;0.88;0.217391304;999008
2017-08-18;0.885714286;0.173913043;999008
2017-08-19;0.897142857;0.304347826;999011
2017-08-20;0.891428571;0.173913043;999010
2017-08-21;0.934285714;0.304347826;999007
2017-08-22;0.954285714;0.195652174;999003
2017-08-23;0.962857143;0.304347826;999005
2017-08-24;0.914285714;0.456521739;999003
2017-08-25;0.917142857;0.239130435;999003
2017-08-26;0.914285714;0.456521739;999003
2017-08-27;0.934285714;0.369565217;999003
2017-08-28;0.882857143;0.239130435;999003
2017-08-29;0.84;0.456521739;999003
2017-08-30;0.805714286;0.282608696;999003
2017-08-31;0.774285714;0.543478261;999003
2017-09-01;0.722857143;0.282608696;999003
2017-09-02;0.708571429;0.173913043;999003
2017-09-03;0.694285714;0.239130435;999003
2017-09-04;0.697142857;0.217391304;999006
2017-09-05;0.742857143;0.152173913;999003
2017-09-06;0.74;0.195652174;999002
2017-09-07;0.797142857;0.108695652;999010
2017-09-08;0.825714286;0.108695652;999014
2017-09-09;0.862857143;0.108695652;999003
2017-09-10;0.788571429;0.326086957;999003
2017-09-11;0.771428571;0.108695652;999003
2017-09-12;0.765714286;0.173913043;999002
2017-09-13;0.785714286;0.217391304;999002
2017-09-14;0.76;0.304347826;999004
2017-09-15;0.757142857;0.239130435;999006
2017-09-16;0.757142857;0.173913043;999012
2017-09-17;0.774285714;0.195652174;999014
2017-09-18;0.794285714;0.217391304;999001
2017-09-19;0.745714286;0.152173913;999003
2017-09-20;0.7;0.173913043;999003
2017-09-21;0.702857143;0.173913043;999016
2017-09-22;0.728571429;0.108695652;999014
2017-09-23;0.765714286;0.195652174;999003
2017-09-24;0.842857143;0.260869565;999008
2017-09-25;0.857142857;0.282608696;999008
2017-09-26;0.848571429;0.239130435;999009
2017-09-27;0.808571429;0.413043478;999003
2017-09-28;0.674285714;0.304347826;999004
2017-09-29;0.657142857;0.152173913;999003
2017-09-30;0.668571429;0.065217391;999003
2017-10-01;0.791428571;0.195652174;999011
2017-10-02;0.708571429;0.260869565;999003
2017-10-03;0.688571429;0.282608696;999003
2017-10-04;0.551428571;0.347826087;999003
2017-10-05;0.525714286;0.173913043;999003
2017-10-06;0.574285714;0.239130435;999003
2017-10-07;0.651428571;0.108695652;999003
2017-10-08;0.72;0.108695652;999003
2017-10-09;0.725714286;0.086956522;999009
2017-10-10;0.714285714;0.282608696;999003
2017-10-11;0.562857143;0.347826087;999003
2017-10-12;0.474285714;0.282608696;999003
2017-10-13;0.482857143;0.173913043;999003
2017-10-14;0.5;0.108695652;999012
2017-10-15;0.525714286;0.239130435;999003
2017-10-16;0.497142857;0.217391304;999006
2017-10-17;0.482857143;0.108695652;999003
2017-10-18;0.525714286;0.152173913;999005
2017-10-19;0.551428571;0.217391304;999003
2017-10-20;0.577142857;0.217391304;999003
2017-10-21;0.574285714;0.195652174;999006
2017-10-22;0.554285714;0.065217391;999013
2017-10-23;0.58;0.130434783;999003
2017-10-24;0.56;0.217391304;999003
2017-10-25;0.545714286;0.086956522;999004
2017-10-26;0.568571429;0.086956522;999012
2017-10-27;0.6;0.152173913;999003
2017-10-28;0.585714286;0.195652174;999012
2017-10-29;0.565714286;0.391304348;999006
2017-10-30;0.474285714;0.304347826;999003
2017-10-31;0.451428571;0.152173913;999013
2017-11-01;0.477142857;0.173913043;999006
2017-11-02;0.531428571;0.152173913;999013
2017-11-03;0.545714286;0.217391304;999006
2017-11-04;0.511428571;0.239130435;999003
2017-11-05;0.454285714;0.195652174;999012
2017-11-06;0.431428571;0.217391304;999013
2017-11-07;0.488571429;0.065217391;999011
2017-11-08;0.5;0.152173913;999005
2017-11-09;0.514285714;0.173913043;999013
2017-11-10;0.56;0.304347826;999003
2017-11-11;0.491428571;0.239130435;999003
2017-11-12;0.394285714;0.173913043;999003
2017-11-13;0.428571429;0.130434783;999005
2017-11-14;0.468571429;0.086956522;999011
2017-11-15;0.48;0.152173913;999013
2017-11-16;0.474285714;0.108695652;999004
2017-11-17;0.48;0.108695652;999013
2017-11-18;0.425714286;0.326086957;999004
2017-11-19;0.291428571;0.260869565;999003
2017-11-20;0.285714286;0.173913043;999004
2017-11-21;0.337142857;0.108695652;999012
2017-11-22;0.351428571;0.108695652;999012
2017-11-23;0.371428571;0.173913043;999003
2017-11-24;0.374285714;0.108695652;999013
2017-11-25;0.351428571;0.195652174;999006
2017-11-26;0.325714286;0.152173913;999013
2017-11-27;0.328571429;0.130434783;999013
2017-11-28;0.394285714;0.130434783;999006
2017-11-29;0.402857143;0.108695652;999003
2017-11-30;0.325714286;0.282608696;999003
2017-12-01;0.302857143;0.217391304;999012
2017-12-02;0.377142857;0.108695652;999011
2017-12-03;0.397142857;0.02173913;999011
2017-12-04;0.417142857;0.173913043;999003
2017-12-05;0.38;0.391304348;999004
2017-12-06;0.334285714;0.130434783;999003
2017-12-07;0.342857143;0.173913043;999004
2017-12-08;0.348571429;0.282608696;999003
2017-12-09;0.317142857;0.239130435;999011
2017-12-10;0.325714286;0.173913043;999004
2017-12-11;0.3;0.152173913;999013
2017-12-12;0.368571429;0.369565217;999003
2017-12-13;0.251428571;0.282608696;999003
2017-12-14;0.237142857;0.260869565;999003
2017-12-15;0.237142857;0.195652174;999003
2017-12-16;0.271428571;0.108695652;999003
2017-12-17;0.231428571;0.195652174;999003
2017-12-18;0.222857143;0.195652174;999013
2017-12-19;0.225714286;0.152173913;999012
2017-12-20;0.22;0.108695652;999013
2017-12-21;0.234285714;0.173913043;999012
2017-12-22;0.265714286;0.086956522;999012
2017-12-23;0.325714286;0.130434783;999012
2017-12-24;0.297142857;0.130434783;999012
2017-12-25;0.28;0.108695652;999012
2017-12-26;0.265714286;0.130434783;999013
2017-12-27;0.277142857;0.086956522;999012
2017-12-28;0.314285714;0.086956522;999012
2017-12-29;0.382857143;0.195652174;999003
2017-12-30;0.308571429;0.108695652;999004
2017-12-31;0.225714286;0.195652174;999013
2018-01-01;0.308571429;0.065217391;999013
2018-01-02;0.308571429;0.260869565;999003
2018-01-03;0.222857143;0.347826087;999003
2018-01-04;0.157142857;0.369565217;999004
2018-01-05;0.102857143;0.413043478;999003
2018-01-06;0.114285714;0.260869565;999003
2018-01-07;0.154285714;0.282608696;999006
2018-01-08;0.174285714;0.130434783;999011
2018-01-09;0.16;0.152173913;999006
2018-01-10;0.168571429;0.108695652;999003
2018-01-11;0.194285714;0.130434783;999013
2018-01-12;0.2;0.195652174;999013
2018-01-13;0.254285714;0.173913043;999003
2018-01-14;0.245714286;0.152173913;999013
2018-01-15;0.214285714;0.065217391;999012
2018-01-16;0.3;0.108695652;999012
2018-01-17;0.337142857;0.152173913;999012
2018-01-18;0.305714286;0.195652174;999003
2018-01-19;0.28;0.152173913;999003
2018-01-20;0.288571429;0.043478261;999012
2018-01-21;0.311428571;0.086956522;999013
2018-01-22;0.334285714;0.173913043;999003
2018-01-23;0.325714286;0.52173913;999003
2018-01-24;0.18;0.652173913;999003
2018-01-25;0.105714286;0.369565217;999003
2018-01-26;0.034285714;0.391304348;999004
2018-01-27;0.034285714;0.173913043;999003
2018-01-28;0.077142857;0.413043478;999003
2018-01-29;0.062857143;0.130434783;999003
2018-01-30;0.077142857;0.239130435;999004
2018-01-31;0.162857143;0.108695652;999003
2018-07-01;0.794285714;0.260869565;999003
2018-07-02;0.768571429;0.130434783;999003
2018-07-03;0.817142857;0.173913043;999003
2018-07-04;0.865714286;0.130434783;999012
2018-07-05;0.837142857;0.282608696;999003
2018-07-06;0.785714286;0.195652174;999003
2018-07-07;0.851428571;0.173913043;999004
2018-07-08;0.794285714;0.108695652;999002
2018-07-09;0.825714286;0.065217391;999012
2018-07-10;0.902857143;0.239130435;999006
2018-07-11;0.922857143;0.239130435;999012
2018-07-12;0.885714286;0.260869565;999003
2018-07-13;0.805714286;0.065217391;999013
2018-07-14;0.888571429;0.195652174;999003
2018-07-15;0.897142857;0.152173913;999007
2018-07-16;0.922857143;0.239130435;999008
2018-07-17;0.931428571;0.152173913;999014
2018-07-18;0.928571429;0.195652174;999004
2018-07-19;0.914285714;0.260869565;999003
2018-07-20;0.931428571;0.239130435;999011
2018-07-21;0.957142857;0.173913043;999003
2018-07-22;0.951428571;0.239130435;999006
2018-07-23;0.931428571;0.282608696;999012
2018-07-24;0.92;0.282608696;999012
2018-07-25;0.931428571;0.347826087;999011
2018-07-26;0.894285714;0.217391304;999012
2018-07-27;0.917142857;0.260869565;999011
2018-07-28;0.905714286;0.217391304;999007
2018-07-29;0.888571429;0.173913043;999008
2018-07-30;0.882857143;0.173913043;999003
2018-07-31;0.908571429;0.173913043;999011
2018-10-01;0.671428571;0.239130435;999003
2018-10-02;0.645714286;0.195652174;999013
2018-10-03;0.617142857;0.173913043;999014
2018-10-04;0.637142857;0.152173913;999002
2018-10-05;0.628571429;0.217391304;999007
2018-10-06;0.662857143;0.217391304;999011
2018-10-07;0.608571429;0.173913043;999013
2018-10-08;0.522857143;0.152173913;999012
2018-10-09;0.574285714;0.108695652;999013
2018-10-10;0.602857143;0.152173913;999003
2018-10-11;0.54;0.217391304;999004
2018-10-12;0.528571429;0.260869565;999003
2018-10-13;0.474285714;0.152173913;999004
2018-10-14;0.488571429;0.086956522;999003
2018-10-15;0.511428571;0.173913043;999004
2018-10-16;0.514285714;0.108695652;999013
2018-10-17;0.562857143;0.173913043;999003
2018-10-18;0.545714286;0.173913043;999002
2018-10-19;0.482857143;0.347826087;999003
2018-10-20;0.454285714;0.195652174;999003
2018-10-21;0.474285714;0.108695652;999003
2018-10-22;0.522857143;0.065217391;999003
2018-10-23;0.551428571;0.173913043;999007
2018-10-24;0.542857143;0.086956522;999004
2018-10-25;0.588571429;0.130434783;999012
2018-10-26;0.622857143;0.173913043;999013
2018-10-27;0.554285714;0.130434783;999013
2018-10-28;0.58;0.130434783;999003
2018-10-29;0.582857143;0.152173913;999012
2018-10-30;0.574285714;0.173913043;999016
2018-10-31;0.54;0.195652174;999007
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
