TimeStample;R1;R2;R3;R4;R5;R6;R7;R8;R9;R10;R11;R12;R13;R14;R15;R16;R17;R18;R19;R20;R21;R22;R23;R24;R25;R26;R27;R28;R29;R30;R31;R32;R33;R34;R35;R36;R37;R38;R39
10-05-2019 07:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10-05-2019 08:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10-05-2019 09:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10-05-2019 10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10-05-2019 11:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10-05-2019 12:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10-05-2019 13:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10-05-2019 14:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10-05-2019 15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10-05-2019 16:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10-05-2019 17:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10-05-2019 18:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10-05-2019 19:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10-05-2019 20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10-05-2019 21:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10-05-2019 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10-05-2019 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-05-2019 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-05-2019 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-05-2019 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-05-2019 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-05-2019 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-05-2019 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-05-2019 06:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-05-2019 07:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-05-2019 08:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-05-2019 09:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-05-2019 10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-05-2019 11:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-05-2019 12:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-05-2019 13:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-05-2019 14:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-05-2019 15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-05-2019 16:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-05-2019 17:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-05-2019 18:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-05-2019 19:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-05-2019 20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-05-2019 21:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-05-2019 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-05-2019 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12-05-2019 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12-05-2019 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12-05-2019 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12-05-2019 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12-05-2019 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12-05-2019 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.008403361;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12-05-2019 06:00;0;0.058823529;0.025210084;0;0;0.042016807;0.008403361;0;0.033613445;0;0;0.016806723;0;0.008403361;0.016806723;0;0;0;0.067226891;0;0.008403361;0;0;0.008403361;0;0;0;0.016806723;0.008403361;0;0.058823529;0.008403361;0;0.008403361;0.008403361;0.008403361;0.025210084;0;0.008403361
12-05-2019 07:00;0.050420168;0.067226891;0.042016807;0;0.050420168;0.042016807;0.042016807;0.033613445;0.042016807;0;0.067226891;0.033613445;0;0.025210084;0.075630252;0;0;0.075630252;0.084033613;0.109243697;0.092436975;0;0.050420168;0.033613445;0;0;0.008403361;0.042016807;0.033613445;0.058823529;0.042016807;0.008403361;0.025210084;0.033613445;0.016806723;0.016806723;0.12605042;0;0.12605042
12-05-2019 08:00;0.142857143;0.067226891;0.050420168;0.050420168;0.12605042;0.050420168;0.067226891;0.033613445;0.033613445;0.008403361;0.151260504;0.025210084;0.016806723;0.008403361;0.050420168;0.075630252;0;0.058823529;0.058823529;0.033613445;0.084033613;0;0.058823529;0.016806723;0.008403361;0.12605042;0.058823529;0.050420168;0.075630252;0.042016807;0.084033613;0.042016807;0.025210084;0.134453782;0.016806723;0.008403361;0.092436975;0.075630252;0.142857143
12-05-2019 09:00;0.134453782;0.050420168;0.058823529;0.075630252;0.109243697;0.084033613;0.109243697;0.067226891;0.084033613;0.084033613;0.109243697;0.033613445;0.201680672;0.025210084;0.075630252;0.142857143;0.100840336;0.075630252;0.050420168;0;0.050420168;0;0.075630252;0.025210084;0.134453782;0.050420168;0.100840336;0.067226891;0.151260504;0.058823529;0.058823529;0.134453782;0;0.117647059;0.016806723;0.025210084;0.008403361;0.100840336;0.058823529
12-05-2019 10:00;0.058823529;0.058823529;0.058823529;0.100840336;0.092436975;0.092436975;0.100840336;0.042016807;0.075630252;0.042016807;0.075630252;0.042016807;0.084033613;0.033613445;0.067226891;0.050420168;0.025210084;0.058823529;0.058823529;0;0.008403361;0;0.042016807;0.025210084;0.042016807;0.008403361;0.050420168;0.050420168;0.025210084;0.067226891;0.050420168;0.042016807;0;0.058823529;0.016806723;0.025210084;0.008403361;0.134453782;0.008403361
12-05-2019 11:00;0.033613445;0.033613445;0.025210084;0.067226891;0.050420168;0.025210084;0.042016807;0.025210084;0.033613445;0.008403361;0.025210084;0.008403361;0;0.025210084;0.067226891;0.033613445;0.025210084;0.025210084;0.050420168;0.025210084;0.008403361;0;0.050420168;0.025210084;0.008403361;0.008403361;0.050420168;0.033613445;0;0.025210084;0.058823529;0.033613445;0.050420168;0.008403361;0.008403361;0.008403361;0.008403361;0.042016807;0.008403361
12-05-2019 12:00;0.008403361;0.025210084;0.016806723;0.016806723;0.008403361;0.025210084;0.033613445;0.016806723;0.008403361;0;0.008403361;0.008403361;0;0.025210084;0.016806723;0;0.008403361;0.025210084;0.008403361;0.042016807;0.008403361;0;0.008403361;0;0;0.008403361;0.016806723;0.008403361;0;0.025210084;0.016806723;0;0.025210084;0.008403361;0.008403361;0.033613445;0.008403361;0.033613445;0.050420168
12-05-2019 13:00;0;0.016806723;0.008403361;0.016806723;0;0.008403361;0;0.008403361;0.042016807;0;0;0.025210084;0;0.016806723;0.008403361;0.016806723;0.008403361;0;0.016806723;0.008403361;0.025210084;0;0.008403361;0.016806723;0;0.008403361;0.008403361;0.008403361;0;0;0.008403361;0.008403361;0;0.016806723;0.025210084;0.050420168;0.016806723;0;0.025210084
12-05-2019 14:00;0.008403361;0;0.016806723;0;0.016806723;0;0;0;0.008403361;0;0.016806723;0.008403361;0;0.008403361;0.008403361;0;0;0.016806723;0;0;0;0;0;0;0;0;0.008403361;0.008403361;0.008403361;0.033613445;0.008403361;0;0;0.025210084;0.008403361;0.008403361;0;0;0
12-05-2019 15:00;0.008403361;0;0;0;0;0.008403361;0;0.008403361;0;0;0;0;0;0;0;0;0;0;0;0;0.008403361;0;0;0;0;0;0;0;0;0;0;0.008403361;0;0;0.008403361;0.008403361;0;0;0
12-05-2019 16:00;0;0.016806723;0;0;0;0;0.008403361;0;0;0.008403361;0;0;0.008403361;0;0;0;0.008403361;0;0;0;0;0;0;0;0;0;0.008403361;0;0;0;0;0;0.008403361;0;0;0;0;0;0
12-05-2019 17:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.008403361;0;0;0;0;0;0;0;0;0
12-05-2019 18:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12-05-2019 19:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.008403361;0;0;0;0;0;0;0;0;0;0;0;0;0
12-05-2019 20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12-05-2019 21:00;0;0;0;0;0;0;0;0.008403361;0;0;0;0;0;0.008403361;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12-05-2019 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12-05-2019 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13-05-2019 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13-05-2019 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13-05-2019 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.008403361;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13-05-2019 03:00;0.008403361;0;0;0;0;0;0;0;0;0.025210084;0.008403361;0;0.025210084;0;0;0;0;0;0.008403361;0;0.042016807;0;0;0;0;0.008403361;0;0;0;0;0;0;0;0.042016807;0;0;0.033613445;0;0.084033613
13-05-2019 04:00;0.033613445;0;0;0.008403361;0.058823529;0;0.025210084;0.016806723;0;0.042016807;0.12605042;0;0.075630252;0;0.025210084;0.117647059;0;0.016806723;0.025210084;0.092436975;0.033613445;0;0.016806723;0;0;0.050420168;0.042016807;0.016806723;0.050420168;0.033613445;0.033613445;0.084033613;0.025210084;0.117647059;0;0;0.025210084;0.016806723;0.025210084
13-05-2019 05:00;0.033613445;0.016806723;0.033613445;0.033613445;0.042016807;0.016806723;0.067226891;0.025210084;0.016806723;0.008403361;0.025210084;0.008403361;0;0;0.008403361;0.033613445;0.033613445;0.033613445;0.016806723;0.033613445;0.008403361;0;0.025210084;0.008403361;0;0.033613445;0.058823529;0.025210084;0.025210084;0.016806723;0.025210084;0.025210084;0.050420168;0.016806723;0;0;0.042016807;0.050420168;0.050420168
13-05-2019 06:00;0.025210084;0.008403361;0;0.058823529;0.008403361;0.008403361;0.033613445;0.008403361;0.008403361;0.058823529;0.075630252;0.008403361;0.058823529;0.008403361;0.025210084;0.042016807;0.042016807;0.042016807;0.016806723;0.008403361;0.042016807;0;0.008403361;0.008403361;0;0.033613445;0.075630252;0.016806723;0.058823529;0.025210084;0.016806723;0.050420168;0.050420168;0.100840336;0.008403361;0.008403361;0.016806723;0.050420168;0.025210084
13-05-2019 07:00;0.016806723;0;0.008403361;0.033613445;0.033613445;0;0.042016807;0.016806723;0;0.008403361;0.008403361;0;0.008403361;0;0.008403361;0.008403361;0;0.016806723;0;0;0.008403361;0;0.058823529;0;0;0.008403361;0;0;0.008403361;0.016806723;0.008403361;0.008403361;0.050420168;0.025210084;0;0;0;0.042016807;0.008403361
13-05-2019 08:00;0;0;0;0.159663866;0.008403361;0;0;0;0;0.025210084;0.016806723;0;0.016806723;0;0;0;0;0.008403361;0;0;0;0;0.016806723;0.008403361;0;0;0.016806723;0.008403361;0;0;0;0;0.008403361;0.008403361;0;0.008403361;0;0.008403361;0
13-05-2019 09:00;0.008403361;0.016806723;0.016806723;0.016806723;0;0;0;0;0.016806723;0;0;0.016806723;0.008403361;0.008403361;0;0;0.016806723;0.008403361;0;0;0;0;0;0.008403361;0;0;0;0;0;0.008403361;0;0;0;0;0.008403361;0.008403361;0;0.008403361;0
13-05-2019 10:00;0;0.016806723;0;0.016806723;0.008403361;0;0.008403361;0;0.016806723;0;0;0;0;0.008403361;0.008403361;0;0;0;0;0.084033613;0;0;0;0;0;0;0;0.008403361;0;0;0;0;0;0;0;0.008403361;0;0.008403361;0
13-05-2019 11:00;0;0.016806723;0.016806723;0;0;0.008403361;0;0;0;0;0;0.008403361;0;0;0;0;0.016806723;0;0.008403361;0;0;0;0;0.008403361;0;0;0.008403361;0.008403361;0;0;0.008403361;0;0;0;0;0;0;0;0
13-05-2019 12:00;0;0.008403361;0.008403361;0;0;0;0;0.008403361;0.008403361;0;0;0;0;0;0.016806723;0;0.008403361;0;0.008403361;0;0;0;0;0;0;0;0;0.008403361;0;0;0.008403361;0;0;0;0;0;0;0;0
13-05-2019 13:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.008403361;0;0
13-05-2019 14:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13-05-2019 15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13-05-2019 16:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13-05-2019 17:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13-05-2019 18:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13-05-2019 19:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13-05-2019 20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.008403361;0;0;0;0;0;0;0;0;0;0;0;0
13-05-2019 21:00;0;0;0;0;0;0;0;0;0;0.008403361;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13-05-2019 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13-05-2019 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14-05-2019 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.008403361;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14-05-2019 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14-05-2019 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.008403361;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14-05-2019 03:00;0;0;0;0;0;0;0;0;0;0.008403361;0.008403361;0;0;0;0;0;0;0;0;0;0.008403361;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.016806723;0;0.008403361
14-05-2019 04:00;0.008403361;0.008403361;0;0;0;0.008403361;0;0;0;0;0.016806723;0;0.008403361;0;0;0.008403361;0;0;0.016806723;0;0.025210084;0;0;0;0;0.033613445;0;0;0.008403361;0;0.042016807;0.008403361;0;0.033613445;0;0;0.033613445;0;0.042016807
14-05-2019 05:00;0;0.033613445;0.058823529;0;0.008403361;0.050420168;0;0.033613445;0.042016807;0;0.033613445;0.025210084;0;0.016806723;0.042016807;0;0.025210084;0.016806723;0.050420168;0.008403361;0.050420168;0;0.008403361;0.025210084;0;0.008403361;0.016806723;0.033613445;0.016806723;0.042016807;0.033613445;0;0.008403361;0.025210084;0.016806723;0.016806723;0.016806723;0;0.025210084
14-05-2019 06:00;0.067226891;0.025210084;0.008403361;0;0.042016807;0.008403361;0.025210084;0.025210084;0.025210084;0;0.025210084;0.092436975;0;0.008403361;0.025210084;0;0.042016807;0.016806723;0.025210084;0.016806723;0.008403361;0;0.016806723;0.050420168;0;0;0.016806723;0.042016807;0.008403361;0.033613445;0.016806723;0;0.008403361;0.033613445;0.008403361;0.008403361;0.008403361;0.008403361;0.008403361
14-05-2019 07:00;0;0.008403361;0.025210084;0.008403361;0.025210084;0.016806723;0;0.025210084;0.008403361;0;0;0.050420168;0;0.058823529;0.008403361;0;0.016806723;0.042016807;0;0.042016807;0.008403361;0;0.025210084;0.092436975;0;0;0;0.016806723;0;0.008403361;0;0;0.025210084;0;0.025210084;0.058823529;0;0;0
14-05-2019 08:00;0;0;0;0;0;0;0;0.008403361;0;0;0;0;0;0;0;0;0.008403361;0;0;0;0;0;0;0.008403361;0;0;0;0;0;0;0;0;0;0;0.025210084;0.016806723;0.008403361;0;0
14-05-2019 09:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14-05-2019 10:00;0;0;0;0;0;0;0;0;0.008403361;0;0;0;0;0.008403361;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.008403361;0;0;0
14-05-2019 11:00;0;0;0.008403361;0;0;0;0;0;0;0;0;0;0;0.008403361;0;0;0.016806723;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.008403361;0;0;0;0
14-05-2019 12:00;0;0;0;0;0.008403361;0;0;0;0;0;0;0.008403361;0;0;0;0;0;0;0;0;0;0;0.016806723;0.008403361;0;0;0;0;0;0;0;0;0;0;0;0.008403361;0;0;0
14-05-2019 13:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14-05-2019 14:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14-05-2019 15:00;0;0;0;0;0;0;0;0;0;0.008403361;0;0;0;0;0;0.008403361;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14-05-2019 16:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0.008403361;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14-05-2019 17:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14-05-2019 18:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14-05-2019 19:00;0;0;0;0;0;0;0;0;0;0;0.008403361;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14-05-2019 20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14-05-2019 21:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14-05-2019 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14-05-2019 23:00;0;0.050420168;0.075630252;0;0;0.008403361;0;0;0.016806723;0;0;0;0;0;0;0;0;0;0.058823529;0;0;0;0;0;0;0;0;0;0;0;0.008403361;0;0;0;0;0;0;0;0
15-05-2019 00:00;0;0;0.025210084;0;0;0.025210084;0;0;0;0;0;0.016806723;0;0;0;0;0.016806723;0;0.075630252;0;0;0;0;0;0;0;0;0.058823529;0;0;0.201680672;0;0;0;0;0.008403361;0;0;0
15-05-2019 01:00;0;0.008403361;0;0;0;0;0;0.008403361;0;0;0;0;0;0;0.084033613;0;0;0.058823529;0.117647059;0;0.008403361;0;0.008403361;0;0;0;0.008403361;0.016806723;0;0.042016807;0.067226891;0;0;0.067226891;0;0;0;0;0
15-05-2019 02:00;0;0.025210084;0.008403361;0;0.008403361;0.134453782;0;0.016806723;0.016806723;0;0.084033613;0;0.025210084;0;0.067226891;0;0;0.218487395;0.100840336;0.084033613;0;0;0.193277311;0;0.016806723;0;0;0.025210084;0;0.193277311;0.134453782;0.008403361;0.008403361;0.008403361;0;0.008403361;0;0;0
15-05-2019 03:00;0;0.025210084;0.008403361;0;0.025210084;0.033613445;0.008403361;0.042016807;0;0;0.042016807;0;0;0;0.058823529;0;0.033613445;0.277310924;0.100840336;0.210084034;0.008403361;0;0.134453782;0;0;0;0;0.033613445;0;0.277310924;0.12605042;0;0.058823529;0.016806723;0;0;0;0.008403361;0.033613445
15-05-2019 04:00;0.008403361;0;0.008403361;0.100840336;0.033613445;0.016806723;0;0.025210084;0;0;0.168067227;0;0;0;0.033613445;0;0;0.218487395;0.016806723;0.193277311;0.058823529;0;0.109243697;0;0;0.008403361;0;0.042016807;0;0.134453782;0.025210084;0;0.193277311;0.092436975;0;0;0;0.008403361;0.067226891
15-05-2019 05:00;0.050420168;0;0.008403361;0.109243697;0.168067227;0.008403361;0.050420168;0.025210084;0;0.008403361;0.042016807;0;0;0;0.025210084;0;0;0.067226891;0.042016807;0.050420168;0.092436975;0;0.067226891;0;0.008403361;0;0.008403361;0.025210084;0;0.025210084;0.008403361;0;0.12605042;0.008403361;0;0;0;0.016806723;0.092436975
15-05-2019 06:00;0.042016807;0.016806723;0.016806723;0.084033613;0.025210084;0.025210084;0.067226891;0.008403361;0;0;0.016806723;0;0;0;0.008403361;0;0;0.008403361;0.134453782;0;0.075630252;0;0.016806723;0;0;0;0;0.025210084;0;0.008403361;0.042016807;0;0.100840336;0.058823529;0;0;0;0.084033613;0.008403361
15-05-2019 07:00;0.025210084;0;0;0.025210084;0.008403361;0;0.033613445;0.016806723;0.008403361;0;0.025210084;0.008403361;0;0;0;0;0;0;0.033613445;0;0.042016807;0;0;0;0;0;0.008403361;0.025210084;0;0.008403361;0.084033613;0;0.008403361;0.067226891;0;0;0;0.042016807;0
